	Unnamed: 0	Unnamed: 0.1	user	sex	age	user_1grams	user_2grams	user_3grams	avr_mentions	avr_punctuation	avr_text_size	avr_starts_with_capital	avr_ends_with_punctuation	avr_capitals	avr_words_count	vocabulary_richness
365	365	365	7558c64da7ef50a8213d98943238535d	MALE	"35-49
"	0.7077464788732394	0.8215962441314554	0.8321596244131455	0.744131455399061	3.5892018779342725	95.8755868544601	0.6408450704225352	0.5727699530516432	0	0.007042253521126761	0.0
366	366	366	7d907696792f2ffebe9eb6fc7448ee4f	FEMALE	"25-34
"	0.6466876971608833	0.8002103049421662	0.8706624605678234	0.9211356466876972	3.0998948475289168	93.11251314405888	0.7455310199789695	0.804416403785489	0	0.016824395373291272	57.073954983922825
367	367	367	43fd2e9d7b3c55435a849de5c5c43f1b	FEMALE	"35-49
"	0.5376344086021505	0.5806451612903226	0.5806451612903226	1.3225806451612903	3.6451612903225805	91.74193548387096	0.5376344086021505	0.5913978494623656	0	0.0967741935483871	0.0
368	368	368	1d607940be677919cd6f08e11c7bd36f	MALE	"25-34
"	1.7463235294117647	2.051470588235294	2.0919117647058822	0.13602941176470587	3.136029411764706	154.60294117647058	0.9816176470588235	0.1875	0	0.01838235294117647	65.62795089707271
369	369	369	88933cee52db6f5c0c0f04d05fcaf614	MALE	"50-64
"	0.5746102449888641	0.6926503340757239	0.7115812917594655	1.8775055679287305	1.9387527839643652	119.62472160356347	0.8853006681514477	0.44320712694877507	0	0.012249443207126948	56.60542432195975
370	370	370	5ecd708037d82c153b3a591c20d38969	MALE	"25-34
"	1.206896551724138	1.2758620689655173	1.3103448275862069	0.3448275862068966	2.5172413793103448	108.82758620689656	0.7586206896551724	0.3448275862068966	0	0.3275862068965517	0.0
371	371	371	bf4240deea2c8a777d129e48fcba470d	MALE	"50-64
"	1.3333333333333333	1.6144578313253013	1.6726907630522088	1.6867469879518073	3.8032128514056227	141.11244979919678	0.5883534136546185	0.2931726907630522	0	0.02610441767068273	61.33412042502952
372	372	372	1cddde52f7a410427df4975fd837906f	FEMALE	"35-49
"	1.1097560975609757	1.2195121951219512	1.2317073170731707	0.7560975609756098	2.6097560975609757	94.04878048780488	0.7560975609756098	0.5853658536585366	0	0.15853658536585366	0.0
373	373	373	b88171637fa04a302e94b14402f2793a	MALE	"25-34
"	0.524	0.617	0.662	0.481	3.763	88.823	0.643	0.731	0	0.016	51.49150986691142
374	374	374	d4c7789534da23ef33ab27b410132492	MALE	"35-49
"	0.3	0.325	0.329	0.003	5.5	135.01	0.999	0.992	0	0.01	24.681933842239186
375	375	375	db557d7d8315adfe66fa285ee2d5876a	FEMALE	"35-49
"	0.28249744114636643	0.33265097236438074	0.34493346980552714	0.39508700102354144	1.6867963152507677	102.5957011258956	0.9211873080859775	0.5301944728761515	0	0.009211873080859774	45.714285714285715
376	376	376	57a2725f48fd55100e4e8d72f995405c	MALE	"25-34
"	0.782	1.026	1.042	0.776	3.468	111.453	0.476	0.432	0	0.028	46.29426798101497
377	377	377	1e654a67e38ea72384781aa29ebda03e	MALE	"35-49
"	0.800807537012113	0.9434724091520862	0.9838492597577388	0.4266487213997308	1.8963660834454912	98.33243606998654	0.7631224764468372	0.5625841184387618	0	0.005383580080753701	62.822796081923414
378	378	378	e827776a1e77b7bee940b485c5a4b5b7	MALE	"25-34
"	0.205	0.22	0.23	1.055	3.165	101.555	0.015	0.03	0	0.085	89.87854251012146
379	379	379	b9114397ca060ce9de73d8073b0c53c3	FEMALE	"35-49
"	0.7209302325581395	0.7558139534883721	0.7674418604651163	0.7441860465116279	2.186046511627907	72.3953488372093	0.7441860465116279	0.8372093023255814	0	0.05813953488372093	0.0
380	380	380	db0211bc38ed3c093992dc5128173054	MALE	"35-49
"	1.0726495726495726	1.2606837606837606	1.2991452991452992	0.1794871794871795	2.1623931623931623	87.7094017094017	0.6923076923076923	0.46153846153846156	0	0.042735042735042736	0.0
381	381	381	8a8285c8744a9c7f759a69a047437bba	FEMALE	"50-64
"	0.696927374301676	0.8142458100558659	0.8379888268156425	0.3198324022346369	1.73463687150838	76.36731843575419	0.6005586592178771	0.7108938547486033	0	0.012569832402234637	48.78892733564014
382	382	382	e669e24fa419cfa4dc1eac97179183ff	FEMALE	"25-34
"	0.49404761904761907	0.5416666666666666	0.5595238095238095	1.1428571428571428	2.0357142857142856	73.01190476190476	0.35714285714285715	0.5952380952380952	0	0.07142857142857142	0.0
383	383	383	fde67e0b9c8072fcaa52c95f0964619f	FEMALE	"35-49
"	0.7707707707707707	0.9679679679679679	0.983983983983984	0.8528528528528528	2.5045045045045047	111.31131131131131	0.6266266266266266	0.3933933933933934	0	0.02002002002002002	48.43559528646891
384	384	384	47fe62a96d93fd6ba25efb25fe7e7069	FEMALE	"25-34
"	0.6529588766298897	0.8615847542627884	0.9267803410230692	0.5546639919759278	2.205616850551655	125.06218655967903	0.8345035105315948	0.7683049147442327	0	0.013039117352056168	51.80983252296056
385	385	385	29498c0afa48a739013e2a3f8c1e2937	MALE	"35-49
"	0.6835205992509363	0.7284644194756554	0.7359550561797753	0.6479400749063671	1.3932584269662922	115.1498127340824	0.9775280898876404	0.7790262172284644	0	0.03932584269662921	0.0
386	386	386	a242dd9bb6e0125a8442b762d902ffd4	MALE	"25-34
"	0.625	0.709	0.727	0.227	1.766	117.67	0.931	0.39	0	0.024	27.927063339731284
387	387	387	c14f5f6eb08d47b72bc8dae3187aad75	FEMALE	"35-49
"	0.7456140350877193	0.8421052631578947	0.8771929824561403	0.7719298245614035	1.3157894736842106	98.21052631578948	0.9122807017543859	0.2807017543859649	0	0.03508771929824561	0.0
388	388	388	3373639b1d50d755c03c02cd9b93b720	MALE	"35-49
"	0.8629834254143647	1.0696132596685084	1.1049723756906078	0.7535911602209945	3.196685082872928	109.11933701657459	0.6751381215469613	0.7237569060773481	0	0.019889502762430938	54.730831973898866
389	389	389	85682013120aee589c5a11b83233ae44	FEMALE	"18-24
"	0.9115281501340483	1.1997319034852547	1.239946380697051	1.1447721179624666	3.1420911528150133	129.8337801608579	0.7694369973190348	0.2613941018766756	0	0.020107238605898123	59.06113537117904
390	390	390	066df9d2383e006d1bf69f0e27732988	MALE	"35-49
"	0.8159574468085107	0.9638297872340426	0.9882978723404255	0.35212765957446807	1.6563829787234043	128.7063829787234	0.7468085106382979	0.16170212765957448	0	0.01276595744680851	58.54014598540146
391	391	391	53a6d1bb405f70090c273ae932b9d37b	MALE	"25-34
"	0.7411526794742164	0.9282103134479271	0.942366026289181	0.8149646107178968	1.78159757330637	84.80182002022245	0.2861476238624874	0.3518705763397371	0	0.01314459049544995	51.68393782383419
392	392	392	e86428603dee9d01aa5f7abebb851ef7	FEMALE	"25-34
"	0.7037037037037037	0.9159159159159159	0.954954954954955	1.013013013013013	2.925925925925926	104.33733733733733	0.24124124124124124	0.7487487487487487	0	0.008008008008008008	37.776517300056724
393	393	393	242901098f6f77364668c3a2466a6d01	MALE	"25-34
"	0.722	0.9	0.919	0.492	3.704	75.892	0.591	0.693	0	0.008	44.345794392523366
394	394	394	aa36a339f30cc056a8137180cdf5d4ef	MALE	"35-49
"	1.5	1.6888888888888889	1.7444444444444445	0.6888888888888889	3.688888888888889	112.33333333333333	0.8666666666666667	0.6222222222222222	0	0.1	0.0
395	395	395	60f601460f83a4adac3ee69528bea01c	FEMALE	"35-49
"	1.462962962962963	1.6481481481481481	1.6666666666666667	1.1481481481481481	3.259259259259259	95.51851851851852	0.5925925925925926	0.5555555555555556	0	0.2962962962962963	0.0
396	396	396	0dc2a3cd1ce3422a2c49942e9f44b734	MALE	"25-34
"	2.276315789473684	2.539473684210526	2.5526315789473686	0.11842105263157894	1.0263157894736843	101.14473684210526	0.7631578947368421	0.5263157894736842	0	0.14473684210526316	69.57928802588997
397	397	397	3bb08fb1b8b3d0d35bd70e1753840d2c	MALE	"35-49
"	0.653	0.726	0.734	0.039	2.268	110.544	0.482	0.539	0	0.012	36.58170914542729
398	398	398	3be3cfa5d33e6eb8fe57736317fed8d3	FEMALE	"35-49
"	0.2962962962962963	0.33127572016460904	0.345679012345679	1.2839506172839505	1.2469135802469136	118.440329218107	0.934156378600823	0.1111111111111111	0	0.0205761316872428	0.0
399	399	399	9cd2cf92e17ea5ff443b5fdfc115f651	FEMALE	"35-49
"	0.8736979166666666	1.03125	1.0611979166666667	0.94921875	3.3151041666666665	147.56770833333334	0.8463541666666666	0.20442708333333334	0	0.014322916666666666	68.5747214752209
400	400	400	96f5135be8b958006946821b351a1d80	FEMALE	"35-49
"	1.0509383378016086	1.2882037533512065	1.324396782841823	0.4410187667560322	3.454423592493298	112.9651474530831	0.5683646112600537	0.4691689008042895	0	0.013404825737265416	55.681374463100354
401	401	401	95290012090969ed4e58ab1a9ff6c342	FEMALE	"35-49
"	0.781	0.962	0.985	0.274	2.278	136.414	0.85	0.616	0	0.016	51.16678105696637
402	402	402	b45f9ab47566e706a81d45ef5adc981c	MALE	"25-34
"	2.8219178082191783	3.1232876712328768	3.136986301369863	0.1643835616438356	3.3698630136986303	122.78082191780823	0.0821917808219178	0.3013698630136986	0	0.273972602739726	83.29466357308584
403	403	403	20bf285bfb69897524b8c444a8ca197d	MALE	"25-34
"	0.96	1.1044444444444443	1.1511111111111112	0.34	1.98	117.26666666666667	0.92	0.6688888888888889	0	0.035555555555555556	57.470210815765356
404	404	404	fd4b49dd6437c1f36958c0dd4abfa400	FEMALE	"25-34
"	0.7522522522522522	0.8355855855855856	0.8400900900900901	0.1036036036036036	2.68018018018018	95.7072072072072	0.8648648648648649	0.5135135135135135	0	0.013513513513513514	0.0
405	405	405	2d7492af9cb4952640c2a7c7bdfd0510	FEMALE	"35-49
"	0.7480916030534351	0.8396946564885496	0.8568702290076335	1.2671755725190839	1.9274809160305344	138.68702290076337	0.7709923664122137	0.17557251908396945	0	0.022900763358778626	0.0
406	406	406	c7ad6c96208a6ecf83542130321074ad	MALE	"35-49
"	0.11313868613138686	0.12408759124087591	0.12408759124087591	8.313868613138686	1.5255474452554745	116.4087591240876	0.014598540145985401	0.3722627737226277	0	0.032846715328467155	0.0
407	407	407	f677a164b16096fc2eb3af86694da8ac	MALE	"25-34
"	0.9510086455331412	1.1051873198847262	1.122478386167147	0.4495677233429395	2.7694524495677233	140.62824207492795	0.7550432276657061	0.2723342939481268	0	0.03170028818443804	54.509458864936214
408	408	408	04f61066fd67af6ab686e6b1d7501b72	MALE	"35-49
"	0.675	0.774	0.795	0.094	3.106	115.171	0.728	0.099	0	0.012	46.90939881456393
409	409	409	fcd1dd36faf537bc4bbe81f2071f8a0b	MALE	"25-34
"	0.60431654676259	0.7326139088729017	0.7589928057553957	0.22541966426858512	2.563549160671463	110.1990407673861	0.5347721822541966	0.4676258992805755	0	0.026378896882494004	0.0
410	410	410	9fccd14981cc04ff92a399dbfee1a0b7	FEMALE	"35-49
"	1.1444241316270567	1.4351005484460695	1.4606946983546618	0.6946983546617916	2.707495429616088	86.59049360146253	0.5027422303473492	0.7020109689213894	0	0.02010968921389397	63.80778588807786
411	411	411	6e602536dfb72bb2c881fd25e6a92f46	MALE	"25-34
"	1.2181818181818183	1.3363636363636364	1.3454545454545455	0.32727272727272727	1.6	66.03636363636363	0.509090909090909	0.2727272727272727	0	0.18181818181818182	0.0
412	412	412	76b6283d82da63a42ae8a42e7da628ec	FEMALE	"35-49
"	0.8185328185328186	1.0836550836550836	1.138996138996139	0.7284427284427284	2.967824967824968	113.45302445302445	0.6332046332046332	0.6962676962676962	0	0.03088803088803089	49.04862579281184
413	413	413	e2e77ba41052044b90d7021d9bff9061	FEMALE	"35-49
"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0
414	414	414	93ba37e2c4ecdf213ac11c17ad8f6659	MALE	"35-49
"	0.6597222222222222	0.7256944444444444	0.7673611111111112	1.2291666666666667	3.5	107.83333333333333	0.8263888888888888	0.6805555555555556	0	0.03125	0.0
415	415	415	1ded9ce40c1121d88ce1e1d3c5386d44	FEMALE	"25-34
"	0.7475247524752475	0.8168316831683168	0.8168316831683168	0.32673267326732675	3.3069306930693068	93.99009900990099	0.4752475247524752	0.45544554455445546	0	0.04950495049504951	0.0
416	416	416	d838b5d5c3cd62b2ad503b53cbc1f90f	FEMALE	"50-64
"	0.5555555555555556	0.6111111111111112	0.6111111111111112	0.6666666666666666	0.8148148148148148	87.62962962962963	0.5925925925925926	0.7037037037037037	0	0.18518518518518517	0.0
417	417	417	52dc60bfa48c6f31d8ccf8124abe5339	FEMALE	"50-64
"	0.601	0.751	0.788	0.472	1.968	97.948	0.828	0.495	0	0.01	40.84791386271871
418	418	418	eca9ffb3d1a2e0ccea0e5f4a28d80e32	MALE	"25-34
"	0.636	0.824	0.839	0.85	2.977	99.106	0.256	0.407	0	0.017	34.77694562031912
419	419	419	1fb12bfda490189c83e727a788c065ce	FEMALE	"35-49
"	2.75968992248062	3.124031007751938	3.1782945736434107	1.0930232558139534	4.062015503875969	133.30232558139534	0.7209302325581395	0.4883720930232558	0	0.17829457364341086	75.26041666666666
420	420	420	9c66f13c8038d9cec5fd2a754d959c2f	FEMALE	"50-64
"	0.8926056338028169	1.0616197183098592	1.0862676056338028	0.30985915492957744	2.2746478873239435	96.61619718309859	0.6795774647887324	0.426056338028169	0	0.01936619718309859	0.0
421	421	421	751221978067db4e4cecef07c1763f2c	FEMALE	"35-49
"	0.705	0.887	0.951	0.571	4.112	103.895	0.854	0.726	0	0.01	49.101796407185624
422	422	422	780a57a7ecdb4ecbdcaf20e0435de9ff	FEMALE	"35-49
"	0.727	1.015	1.082	0.088	3.055	111.514	0.94	0.973	0	0.015	50.58651026392962
423	423	423	25870981b463d9b45361330190d60f53	MALE	"25-34
"	0.2961783439490446	0.3343949044585987	0.3343949044585987	0.6114649681528662	1.9235668789808917	63.18471337579618	0.46496815286624205	0.2802547770700637	0	0.025477707006369428	0.0
424	424	424	80d92cf1ea27e001428c05bed7de7aae	MALE	"50-64
"	0.393	0.428	0.431	0.028	1.24	62.496	0.967	0.966	0	0.007	31.688963210702344
425	425	425	5f29914eb034d37c58a4c06e8eae0bc9	FEMALE	"50-64
"	0.7567567567567568	0.8288288288288288	0.8288288288288288	0.8108108108108109	1.8288288288288288	59.666666666666664	0.22522522522522523	0.4864864864864865	0	0.07207207207207207	81.55339805825243
426	426	426	b0d2501202d406fd07ab84db6f751543	MALE	"50-64
"	0.6976241900647948	0.8520518358531317	0.8671706263498921	0.28293736501079914	3.1339092872570196	112.40388768898488	0.7775377969762419	0.755939524838013	0	0.01511879049676026	0.0
427	427	427	862463c413570ea28c694a9fa06a6599	MALE	"25-34
"	0.1875	0.2159090909090909	0.2159090909090909	0.5568181818181818	2.5454545454545454	64.95454545454545	0.9318181818181818	0.9886363636363636	0	0.05113636363636364	0.0
428	428	428	ba60ddef7a784f9d15793b264e107098	FEMALE	"35-49
"	0.6400437636761488	0.7527352297592997	0.7724288840262582	0.21444201312910285	2.9080962800875274	106.82275711159737	0.7221006564551422	0.3982494529540481	0	0.02516411378555799	0.0
429	429	429	c7f27de09c6515fd61f8c97cf79ac03a	FEMALE	"25-34
"	0.7577577577577578	1.026026026026026	1.0660660660660661	0.3233233233233233	2.7827827827827827	117.009009009009	0.7127127127127127	0.44044044044044045	0	0.021021021021021023	58.04924242424242
430	430	430	5818f51ee3e32cd9a47c2d21c5170dac	MALE	"35-49
"	0.6188524590163934	0.6598360655737705	0.6721311475409836	0.9098360655737705	1.9098360655737705	111.44262295081967	0.6557377049180327	0.4098360655737705	0	0.09836065573770492	0.0
431	431	431	e8bf104a939e52e12f33bbdd95625343	FEMALE	"25-34
"	2.823529411764706	3.2745098039215685	3.2941176470588234	2.607843137254902	3.6470588235294117	149.72549019607843	0.6666666666666666	0.35294117647058826	0	0.35294117647058826	80.2919708029197
432	432	432	146bcb261292b6ae2c3416fdc3ed5c81	MALE	"18-24
"	1.2857142857142858	1.5	1.5357142857142858	0.5714285714285714	4.214285714285714	105.07142857142857	0.4642857142857143	0.7142857142857143	0	0.2857142857142857	0.0
433	433	433	1cde167d4ef11594215f873acdbe6f50	FEMALE	"50-64
"	2.9176470588235293	3.1294117647058823	3.164705882352941	0.023529411764705882	3.176470588235294	125.02352941176471	0.8823529411764706	0.49411764705882355	0	0.23529411764705882	68.50094876660341
434	434	434	f18d7e12e5b5ea1ef326a3cb7ac93af0	MALE	"35-49
"	0.5232018561484919	0.6438515081206496	0.6508120649651972	0.8584686774941995	2.1693735498839906	105.32482598607889	0.6519721577726219	0.3665893271461717	0	0.013921113689095127	0.0
435	435	435	a6d5c1dc7657c9fd0bfb87bdc0376355	FEMALE	"25-34
"	0.45714285714285713	0.5	0.5	1.3142857142857143	2.1714285714285713	91.88571428571429	0.5142857142857142	0.34285714285714286	0	0.15714285714285714	0.0
